User_Id,Place_Id,Place_Ratings
35,343,"2,00"
35,319,"4,00"
35,185,"2,00"
35,188,"2,00"
35,372,"4,00"
35,254,"5,00"
36,128,"4,00"
36,379,"4,00"
36,162,"3,00"
36,43,"4,00"
36,117,"5,00"
36,315,"3,00"
36,528,"3,00"
36,216,"2,00"
36,32,"5,00"
36,250,"2,00"
36,95,"2,00"
36,449,"2,00"
36,68,"2,00"
36,4,"2,00"
36,214,"5,00"
36,480,"5,00"
36,489,"5,00"
36,385,"2,00"
36,133,"3,00"
36,23,"5,00"
36,1,"4,00"
36,181,"3,00"
36,138,"4,00"
36,136,"3,00"
36,513,"3,00"
36,172,"5,00"
36,414,"4,00"
36,274,"4,00"
36,450,"4,00"
36,278,"3,00"
36,209,"2,00"
36,139,"4,00"
36,242,"3,00"
36,531,"3,00"
36,216,"3,00"
36,24,"3,00"
36,474,"3,00"
36,354,"3,00"
36,230,"5,00"
36,318,"3,00"
36,39,"2,00"
37,316,"2,00"
37,312,"2,00"
37,371,"2,00"
37,507,"2,00"
37,378,"2,00"
37,43,"5,00"
37,34,"4,00"
37,433,"4,00"
37,52,"2,00"
37,93,"5,00"
37,476,"5,00"
37,451,"5,00"
37,213,"4,00"
37,492,"4,00"
37,366,"2,00"
37,446,"2,00"
37,300,"5,00"
37,311,"2,00"
37,167,"5,00"
37,260,"3,00"
37,326,"3,00"
37,396,"3,00"
37,367,"3,00"
37,267,"4,00"
37,63,"5,00"
37,103,"3,00"
37,287,"5,00"
37,132,"3,00"
37,505,"3,00"
37,256,"2,00"
37,413,"3,00"
37,485,"3,00"
37,60,"5,00"
37,385,"4,00"
37,324,"4,00"
37,524,"4,00"
37,344,"5,00"
37,404,"3,00"
37,510,"3,00"
37,330,"3,00"
38,173,"2,00"
38,385,"2,00"
38,40,"2,00"
38,274,"2,00"
38,450,"2,00"
38,364,"3,00"
38,17,"3,00"
38,41,"2,00"
38,4,"4,00"
38,265,"4,00"
38,155,"3,00"
38,1,"2,00"
38,132,"5,00"
38,505,"5,00"
38,285,"2,00"
38,208,"5,00"
38,224,"5,00"
38,290,"2,00"
38,215,"5,00"
38,484,"5,00"
38,312,"4,00"
38,411,"5,00"
38,236,"2,00"
38,401,"5,00"
38,40,"5,00"
38,118,"4,00"
38,469,"4,00"
38,58,"2,00"
38,202,"3,00"
38,354,"5,00"
38,237,"4,00"
38,326,"5,00"
38,53,"5,00"
38,349,"4,00"
38,498,"4,00"
38,117,"5,00"
38,225,"3,00"
38,298,"3,00"
38,509,"3,00"
38,526,"3,00"
38,195,"4,00"
38,269,"3,00"
38,365,"5,00"
38,227,"3,00"
38,264,"3,00"
38,69,"5,00"
39,167,"3,00"
39,366,"4,00"
39,446,"4,00"
39,93,"4,00"
39,476,"4,00"
39,451,"4,00"
39,241,"4,00"
39,85,"5,00"
39,98,"4,00"
39,55,"4,00"
39,475,"4,00"
39,260,"3,00"
39,305,"5,00"
39,254,"4,00"
39,322,"4,00"
39,362,"3,00"
39,468,"3,00"
39,386,"2,00"
39,453,"2,00"
39,473,"2,00"
39,218,"5,00"
39,494,"5,00"
39,36,"5,00"
39,269,"3,00"
39,371,"4,00"
39,507,"4,00"
39,208,"3,00"
39,319,"2,00"
39,360,"4,00"
39,496,"4,00"
39,220,"4,00"
39,360,"3,00"
39,496,"3,00"
39,356,"4,00"
39,518,"4,00"
39,110,"4,00"
39,408,"4,00"
39,340,"3,00"
40,24,"5,00"
40,474,"5,00"
40,214,"3,00"
40,480,"3,00"
40,489,"3,00"
40,196,"2,00"
40,62,"5,00"
40,189,"5,00"
40,59,"5,00"
40,332,"5,00"
40,486,"5,00"
40,284,"3,00"
40,211,"3,00"
40,533,"3,00"
40,103,"3,00"
40,49,"5,00"
40,211,"2,00"
40,533,"2,00"
40,371,"3,00"
40,507,"3,00"
40,159,"4,00"
40,179,"3,00"
40,215,"5,00"
40,484,"5,00"
40,349,"2,00"
40,498,"2,00"
40,402,"4,00"
40,257,"2,00"
40,91,"3,00"
40,410,"5,00"
40,86,"2,00"
40,469,"2,00"
40,216,"2,00"
40,106,"4,00"
40,82,"3,00"
40,87,"2,00"
40,247,"3,00"
40,178,"2,00"
40,196,"4,00"
40,185,"4,00"
40,192,"2,00"
40,358,"2,00"
40,37,"4,00"
40,298,"5,00"
40,509,"5,00"
40,526,"5,00"
40,184,"3,00"
40,99,"3,00"
40,174,"4,00"
40,493,"4,00"
40,203,"4,00"
40,197,"5,00"
40,490,"5,00"
40,37,"4,00"
40,397,"3,00"
40,255,"2,00"
40,333,"2,00"
40,63,"4,00"
40,21,"4,00"
40,252,"3,00"
40,434,"4,00"
41,432,"5,00"
41,148,"4,00"
41,374,"4,00"
41,500,"4,00"
41,379,"4,00"
41,193,"3,00"
41,504,"3,00"
41,324,"2,00"
41,524,"2,00"
41,308,"4,00"
41,517,"4,00"
41,391,"5,00"
41,336,"2,00"
41,45,"4,00"
41,427,"4,00"
41,351,"2,00"
41,187,"2,00"
41,67,"4,00"
41,482,"4,00"
41,363,"2,00"
41,203,"2,00"
41,162,"4,00"
41,175,"3,00"
41,384,"2,00"
41,88,"4,00"
41,63,"2,00"
41,335,"5,00"
41,396,"3,00"
41,99,"2,00"
42,202,"3,00"
42,185,"5,00"
42,312,"5,00"
42,391,"5,00"
42,267,"3,00"
42,265,"2,00"
42,300,"2,00"
42,48,"3,00"
42,310,"2,00"
42,281,"4,00"
42,180,"5,00"
42,421,"3,00"
42,373,"3,00"
42,239,"2,00"
42,27,"3,00"
42,107,"5,00"
42,84,"2,00"
42,341,"2,00"
42,523,"2,00"
42,102,"5,00"
42,377,"2,00"
42,103,"4,00"
42,324,"2,00"
42,524,"2,00"
42,306,"5,00"
42,310,"3,00"
42,44,"4,00"
42,274,"5,00"
42,450,"5,00"
42,343,"4,00"
42,298,"2,00"
42,509,"2,00"
42,526,"2,00"
42,386,"2,00"
42,453,"2,00"
42,473,"2,00"
42,423,"3,00"
43,53,"5,00"
43,366,"2,00"
43,446,"2,00"
43,58,"5,00"
43,82,"3,00"
43,91,"5,00"
43,316,"2,00"
43,85,"4,00"
43,410,"3,00"
43,204,"2,00"
43,415,"2,00"
43,89,"5,00"
43,330,"2,00"
43,205,"3,00"
43,457,"3,00"
43,491,"3,00"
43,406,"3,00"
43,322,"2,00"
43,396,"4,00"
43,279,"5,00"
43,282,"2,00"
43,167,"4,00"
43,387,"5,00"
43,2,"3,00"
43,375,"5,00"
43,6,"3,00"
43,26,"2,00"
43,234,"4,00"
43,429,"3,00"
43,86,"5,00"
43,512,"5,00"
43,469,"5,00"
43,201,"3,00"
43,52,"5,00"
43,99,"4,00"
43,394,"2,00"
44,249,"4,00"
44,251,"3,00"
44,79,"3,00"
44,309,"3,00"
44,89,"2,00"
44,401,"2,00"
44,109,"3,00"
44,331,"3,00"
44,127,"5,00"
44,322,"2,00"
44,313,"3,00"
44,424,"5,00"
44,481,"5,00"
44,481,"5,00"
44,488,"5,00"
44,178,"5,00"
44,284,"3,00"
44,112,"5,00"
44,210,"3,00"
44,443,"3,00"
44,199,"5,00"
44,345,"2,00"
44,392,"3,00"
44,355,"3,00"
44,315,"4,00"
44,528,"4,00"
44,319,"2,00"
44,141,"3,00"
44,14,"4,00"
44,383,"3,00"
44,202,"5,00"
44,135,"3,00"
44,22,"4,00"
44,96,"2,00"
44,478,"2,00"
44,382,"4,00"
44,405,"3,00"
44,88,"4,00"
44,213,"3,00"
44,492,"3,00"
44,308,"5,00"
44,517,"5,00"
44,317,"4,00"
44,525,"4,00"
44,241,"4,00"
44,80,"4,00"
44,21,"4,00"
44,529,"4,00"
44,368,"4,00"
45,269,"2,00"
45,109,"2,00"
45,146,"4,00"
45,157,"4,00"
45,337,"5,00"
45,94,"4,00"
45,84,"3,00"
45,333,"5,00"
45,123,"4,00"
45,331,"5,00"
45,281,"4,00"
45,242,"5,00"
45,531,"5,00"
45,294,"5,00"
45,304,"3,00"
45,452,"3,00"
45,416,"4,00"
45,180,"5,00"
45,80,"3,00"
45,20,"5,00"
45,365,"2,00"
45,133,"5,00"
45,77,"2,00"
45,293,"4,00"
45,359,"2,00"
45,50,"2,00"
45,289,"3,00"
45,197,"3,00"
45,490,"3,00"
45,147,"5,00"
45,78,"5,00"
45,227,"5,00"
45,296,"3,00"
45,199,"3,00"
45,23,"4,00"
45,293,"5,00"
45,232,"3,00"
45,148,"3,00"
45,239,"3,00"
45,75,"3,00"
45,45,"2,00"
45,38,"3,00"
45,448,"3,00"
46,319,"5,00"
46,43,"3,00"
46,169,"5,00"
46,56,"4,00"
46,442,"4,00"
46,438,"4,00"
46,439,"4,00"
46,89,"4,00"
46,102,"2,00"
46,39,"4,00"
46,107,"4,00"
46,154,"5,00"
46,321,"5,00"
46,395,"2,00"
46,34,"5,00"
46,331,"4,00"
46,174,"5,00"
46,493,"5,00"
46,31,"2,00"
46,114,"4,00"
46,55,"2,00"
46,475,"2,00"
46,272,"5,00"
46,315,"3,00"
46,528,"3,00"
46,145,"2,00"
46,174,"3,00"
46,493,"3,00"
46,414,"5,00"
46,193,"4,00"
46,504,"4,00"
46,103,"2,00"
46,309,"3,00"
46,360,"4,00"
46,496,"4,00"
46,2,"5,00"
46,238,"5,00"
46,466,"5,00"
46,397,"3,00"
46,156,"3,00"
47,433,"5,00"
47,197,"1,00"
47,490,"1,00"
47,133,"2,00"
47,377,"1,00"
47,123,"2,00"
47,118,"2,00"
47,8,"5,00"
47,200,"5,00"
47,20,"1,00"
47,183,"4,00"
47,62,"3,00"
47,163,"2,00"
47,403,"3,00"
47,345,"3,00"
47,218,"1,00"
47,494,"1,00"
47,117,"1,00"
47,212,"3,00"
47,15,"2,00"
47,458,"2,00"
47,459,"2,00"
47,460,"2,00"
47,462,"2,00"
47,136,"1,00"
47,513,"1,00"
47,314,"3,00"
47,24,"2,00"
47,474,"2,00"
47,220,"2,00"
47,250,"3,00"
47,391,"5,00"
47,29,"1,00"
47,228,"2,00"
48,94,"1,00"
48,264,"4,00"
48,426,"4,00"
48,82,"2,00"
48,221,"4,00"
48,73,"1,00"
48,320,"4,00"
48,69,"1,00"
48,50,"3,00"
48,406,"3,00"
48,141,"5,00"
48,314,"5,00"
48,241,"5,00"
48,380,"5,00"
48,357,"2,00"
48,499,"2,00"
48,418,"2,00"
48,219,"1,00"
48,503,"1,00"
48,196,"5,00"
48,270,"4,00"
48,464,"4,00"
48,38,"1,00"
48,448,"1,00"
48,224,"1,00"
48,325,"1,00"
49,152,"3,00"
49,338,"3,00"
49,471,"3,00"
49,134,"5,00"
49,454,"5,00"
49,463,"5,00"
49,420,"2,00"
49,404,"4,00"
49,510,"4,00"
49,345,"1,00"
49,273,"1,00"
49,274,"1,00"
49,450,"1,00"
49,368,"1,00"
49,248,"4,00"
49,68,"3,00"
49,32,"4,00"
49,309,"4,00"
49,401,"1,00"
49,251,"2,00"
49,179,"5,00"
49,127,"1,00"
49,318,"1,00"
49,74,"4,00"
49,349,"5,00"
49,498,"5,00"
49,80,"5,00"
49,236,"5,00"
49,339,"5,00"
49,535,"5,00"
49,291,"4,00"
49,477,"4,00"
49,114,"4,00"
49,307,"1,00"
49,30,"5,00"
49,227,"3,00"
49,305,"5,00"
49,90,"1,00"
49,122,"4,00"
49,53,"1,00"
49,118,"2,00"
49,178,"5,00"
49,233,"2,00"
49,502,"2,00"
49,532,"2,00"
49,467,"2,00"
49,31,"2,00"
49,425,"4,00"
49,534,"4,00"
49,283,"1,00"
49,395,"2,00"
49,158,"3,00"
49,385,"3,00"
49,24,"3,00"
49,474,"3,00"
49,41,"4,00"
49,424,"4,00"
49,481,"4,00"
49,488,"4,00"
49,90,"1,00"
50,8,"3,00"
50,218,"2,00"
50,494,"2,00"
50,180,"5,00"
50,81,"4,00"
50,191,"1,00"
50,437,"5,00"
50,483,"5,00"
50,27,"3,00"
50,181,"3,00"
50,109,"5,00"
50,168,"2,00"
50,34,"4,00"
50,257,"2,00"
50,358,"4,00"
50,375,"2,00"
50,46,"2,00"
50,207,"1,00"
50,151,"2,00"
50,501,"2,00"
50,170,"2,00"
50,508,"2,00"
50,89,"5,00"
50,41,"4,00"
50,401,"5,00"
50,425,"2,00"
50,534,"2,00"
50,28,"3,00"
50,324,"2,00"
50,524,"2,00"
50,315,"2,00"
50,528,"2,00"
50,35,"2,00"
50,461,"2,00"
50,110,"1,00"
50,216,"1,00"
50,289,"3,00"
51,289,"2,00"
51,45,"2,00"
51,107,"2,00"
51,388,"2,00"
51,19,"1,00"
51,357,"5,00"
51,499,"5,00"
51,74,"2,00"
51,315,"3,00"
51,528,"3,00"
51,16,"1,00"
51,268,"5,00"
51,344,"5,00"
51,46,"2,00"
51,141,"4,00"
51,433,"5,00"
51,160,"3,00"
51,421,"5,00"
51,417,"4,00"
51,445,"4,00"
51,487,"4,00"
51,444,"4,00"
51,313,"2,00"
51,220,"3,00"
51,342,"5,00"
51,176,"2,00"
51,465,"2,00"
51,323,"2,00"
51,522,"2,00"
51,93,"1,00"
51,476,"1,00"
51,451,"1,00"
51,149,"4,00"
51,73,"5,00"
51,33,"3,00"
51,277,"3,00"
51,330,"1,00"
51,144,"1,00"
51,276,"4,00"
51,355,"4,00"
51,388,"3,00"
52,388,"5,00"
52,436,"2,00"
52,280,"1,00"
52,329,"2,00"
52,515,"2,00"
52,366,"4,00"
52,446,"4,00"
52,277,"4,00"
52,70,"5,00"
52,344,"2,00"
52,112,"5,00"
52,47,"5,00"
52,389,"2,00"
52,275,"2,00"
52,261,"5,00"
52,521,"5,00"
52,352,"1,00"
52,330,"4,00"
52,321,"4,00"
52,203,"5,00"
52,52,"2,00"
52,217,"4,00"
52,85,"1,00"
52,417,"1,00"
52,445,"1,00"
52,487,"1,00"
52,444,"1,00"
52,35,"5,00"
52,461,"5,00"
52,53,"5,00"
52,13,"1,00"
52,216,"2,00"
52,202,"4,00"
52,55,"2,00"
52,475,"2,00"
52,331,"4,00"
52,325,"1,00"
53,216,"3,00"
53,285,"4,00"
53,48,"4,00"
53,331,"5,00"
53,348,"2,00"
53,346,"5,00"
53,286,"2,00"
53,45,"5,00"
53,240,"2,00"
53,190,"4,00"
53,219,"5,00"
53,503,"5,00"
53,28,"5,00"
53,295,"2,00"
53,416,"5,00"
53,177,"5,00"
53,135,"5,00"
53,242,"5,00"
53,531,"5,00"
53,5,"4,00"
53,163,"1,00"
53,313,"2,00"
53,376,"1,00"
53,506,"1,00"
53,207,"1,00"
53,123,"2,00"
53,43,"2,00"
53,57,"1,00"
53,103,"2,00"
53,65,"4,00"
53,295,"1,00"
53,48,"5,00"
53,102,"1,00"
53,174,"2,00"
53,493,"2,00"
53,4,"2,00"
53,109,"2,00"
53,283,"5,00"
53,398,"3,00"
53,23,"1,00"
53,173,"2,00"
53,193,"1,00"
53,504,"1,00"
53,288,"2,00"
53,279,"3,00"
53,207,"1,00"
54,24,"4,00"
54,474,"4,00"
54,228,"2,00"
54,189,"4,00"
54,377,"4,00"
54,418,"1,00"
54,51,"3,00"
54,415,"3,00"
54,114,"2,00"
54,103,"3,00"
54,302,"1,00"
54,312,"3,00"
54,16,"3,00"
54,74,"1,00"
54,263,"5,00"
54,409,"5,00"
54,220,"3,00"
54,409,"2,00"
54,190,"5,00"
54,232,"4,00"
54,16,"1,00"
54,103,"4,00"
54,300,"4,00"
54,135,"2,00"
54,302,"2,00"
54,268,"2,00"
54,278,"3,00"
54,185,"3,00"
54,369,"2,00"
54,316,"5,00"
54,150,"1,00"
54,24,"2,00"
54,474,"2,00"
54,148,"4,00"
54,244,"2,00"
54,291,"4,00"
54,477,"4,00"
54,127,"1,00"
54,378,"5,00"
54,422,"3,00"
54,361,"1,00"
54,416,"5,00"
54,244,"4,00"
54,159,"3,00"
54,121,"1,00"
54,511,"1,00"
54,363,"1,00"
54,138,"5,00"
54,296,"4,00"
55,295,"4,00"
55,198,"1,00"
55,422,"5,00"
55,391,"2,00"
55,90,"5,00"
55,3,"4,00"
55,95,"3,00"
55,449,"3,00"
55,273,"2,00"
55,382,"3,00"
55,226,"5,00"
55,113,"3,00"
55,75,"4,00"
55,97,"3,00"
55,310,"2,00"
55,434,"2,00"
55,184,"3,00"
55,221,"2,00"
55,106,"4,00"
55,67,"3,00"
55,482,"3,00"
55,387,"2,00"
55,244,"1,00"
55,70,"4,00"
55,419,"2,00"
55,312,"4,00"
55,222,"1,00"
55,205,"2,00"
55,457,"2,00"
55,491,"2,00"
55,241,"3,00"
55,186,"2,00"
55,441,"2,00"
55,406,"3,00"
55,335,"2,00"
55,89,"4,00"
55,157,"3,00"
55,145,"5,00"
55,279,"5,00"
55,43,"3,00"
55,272,"1,00"
56,264,"2,00"
56,186,"5,00"
56,441,"5,00"
56,291,"4,00"
56,477,"4,00"
56,149,"5,00"
56,267,"4,00"
56,258,"2,00"
56,221,"4,00"
56,273,"2,00"
56,112,"1,00"
56,225,"3,00"
56,170,"5,00"
56,508,"5,00"
56,225,"2,00"
56,67,"2,00"
56,482,"2,00"
56,53,"2,00"
56,136,"4,00"
56,513,"4,00"
56,250,"1,00"
56,217,"3,00"
56,19,"5,00"
56,99,"1,00"
56,200,"3,00"
56,369,"2,00"
56,190,"2,00"
56,410,"2,00"
56,11,"2,00"
56,153,"1,00"
56,323,"4,00"
56,522,"4,00"
56,249,"5,00"
56,2,"2,00"
56,134,"1,00"
56,454,"1,00"
56,463,"1,00"
56,362,"2,00"
56,468,"2,00"
56,103,"4,00"
57,126,"1,00"
57,50,"2,00"
57,2,"4,00"
57,339,"1,00"
57,535,"1,00"
57,99,"1,00"
57,162,"2,00"
57,111,"2,00"
57,373,"1,00"
57,33,"3,00"
57,129,"4,00"
57,17,"1,00"
57,180,"2,00"
57,413,"3,00"
57,485,"3,00"
57,314,"1,00"
57,266,"3,00"
57,56,"3,00"
57,442,"3,00"
57,438,"3,00"
57,439,"3,00"
57,79,"3,00"
57,254,"3,00"
57,248,"5,00"
57,225,"3,00"
57,23,"3,00"
57,114,"1,00"
57,372,"3,00"
57,157,"2,00"
57,45,"3,00"
57,40,"4,00"
57,413,"3,00"
57,485,"3,00"
57,180,"1,00"
57,95,"4,00"
57,449,"4,00"
57,41,"4,00"
57,144,"4,00"
57,278,"5,00"
57,336,"3,00"
57,135,"4,00"
57,269,"1,00"
57,389,"1,00"
58,324,"4,00"
58,524,"4,00"
58,42,"2,00"
58,403,"1,00"
58,252,"2,00"
58,348,"3,00"
58,188,"2,00"
58,64,"2,00"
58,300,"4,00"
58,285,"1,00"
58,231,"4,00"
58,374,"2,00"
58,500,"2,00"
58,288,"3,00"
58,430,"5,00"
58,514,"5,00"
58,47,"2,00"
58,154,"4,00"
58,275,"1,00"
58,135,"4,00"
58,89,"2,00"
58,144,"1,00"
58,13,"1,00"
58,405,"2,00"
58,327,"3,00"
58,111,"3,00"
58,388,"2,00"
58,38,"5,00"
58,448,"5,00"
58,18,"1,00"
58,114,"2,00"
58,398,"3,00"
58,422,"5,00"
58,373,"2,00"
58,352,"5,00"
58,64,"1,00"
58,408,"5,00"
58,52,"5,00"
58,372,"4,00"
58,16,"4,00"
58,376,"5,00"
58,506,"5,00"
58,50,"2,00"
59,304,"1,00"
59,452,"1,00"
59,312,"5,00"
59,369,"1,00"
59,236,"2,00"
59,319,"4,00"
59,324,"1,00"
59,524,"1,00"
59,393,"3,00"
59,81,"5,00"
59,296,"5,00"
59,353,"4,00"
59,247,"5,00"
59,298,"5,00"
59,509,"5,00"
59,526,"5,00"
59,385,"3,00"
59,255,"4,00"
59,147,"5,00"
59,171,"1,00"
59,68,"5,00"
59,247,"1,00"
59,35,"3,00"
59,461,"3,00"
59,307,"2,00"
59,292,"5,00"
59,516,"5,00"
59,303,"2,00"
59,157,"1,00"
59,338,"5,00"
59,471,"5,00"
59,19,"4,00"
59,243,"3,00"
59,286,"2,00"
59,143,"1,00"
59,252,"2,00"
59,79,"5,00"
59,2,"1,00"
59,95,"1,00"
59,449,"1,00"
60,50,"4,00"
60,337,"1,00"
60,234,"3,00"
60,131,"4,00"
60,236,"4,00"
60,129,"2,00"
60,296,"2,00"
60,271,"4,00"
60,150,"1,00"
60,181,"3,00"
60,240,"3,00"
60,23,"1,00"
60,427,"5,00"
60,92,"4,00"
60,107,"3,00"
60,119,"4,00"
60,422,"5,00"
60,423,"2,00"
60,85,"2,00"
60,188,"3,00"
60,383,"2,00"
61,255,"5,00"
61,361,"5,00"
61,410,"3,00"
61,109,"4,00"
61,146,"3,00"
61,9,"3,00"
61,243,"4,00"
61,249,"5,00"
61,119,"2,00"
61,328,"1,00"
61,154,"5,00"
61,96,"3,00"
61,478,"3,00"
61,26,"2,00"
61,139,"5,00"
61,79,"2,00"
61,12,"4,00"
61,385,"4,00"
61,144,"1,00"
61,20,"4,00"
61,360,"4,00"
61,496,"4,00"
61,399,"5,00"
61,197,"1,00"
61,490,"1,00"
61,25,"2,00"
61,360,"3,00"
61,496,"3,00"
61,437,"5,00"
61,483,"5,00"
61,167,"5,00"
61,329,"1,00"
61,515,"1,00"
61,120,"3,00"
61,142,"5,00"
61,519,"5,00"
61,164,"5,00"
61,100,"4,00"
61,43,"3,00"
61,132,"2,00"
61,505,"2,00"
61,301,"3,00"
61,366,"5,00"
61,446,"5,00"
62,240,"3,00"
62,212,"1,00"
62,59,"2,00"
62,120,"5,00"
62,71,"5,00"
62,527,"5,00"
62,387,"3,00"
62,345,"4,00"
62,191,"5,00"
62,130,"5,00"
62,43,"2,00"
62,170,"2,00"
62,508,"2,00"
62,370,"1,00"
62,259,"5,00"
62,218,"4,00"
62,494,"4,00"
62,359,"5,00"
62,131,"4,00"
62,284,"2,00"
62,26,"5,00"
62,119,"4,00"
62,47,"5,00"
62,401,"5,00"
62,249,"2,00"
62,131,"1,00"
62,224,"3,00"
62,283,"1,00"
62,263,"2,00"
62,65,"1,00"
62,374,"2,00"
62,500,"2,00"
62,126,"4,00"
63,61,"3,00"
63,15,"1,00"
63,462,"1,00"
63,458,"1,00"
63,459,"1,00"
63,460,"1,00"
63,250,"1,00"
63,125,"1,00"
63,278,"3,00"
63,22,"3,00"
63,206,"5,00"
63,447,"5,00"
63,472,"5,00"
63,313,"4,00"
63,63,"4,00"
63,258,"4,00"
63,225,"1,00"
63,187,"2,00"
63,159,"3,00"
63,366,"2,00"
63,446,"2,00"
63,429,"1,00"
63,339,"4,00"
63,535,"4,00"
63,280,"1,00"
63,437,"4,00"
63,483,"4,00"
63,27,"3,00"
63,21,"4,00"
63,529,"4,00"
63,163,"1,00"
63,183,"4,00"
63,359,"1,00"
63,367,"2,00"
63,402,"4,00"
63,265,"3,00"
63,428,"5,00"
63,251,"5,00"
63,336,"5,00"
63,236,"1,00"
63,71,"2,00"
63,527,"2,00"
63,110,"1,00"
63,269,"3,00"
63,116,"2,00"
63,530,"2,00"
64,50,"5,00"
64,128,"2,00"
64,53,"3,00"
64,428,"4,00"
64,367,"2,00"
64,15,"5,00"
64,462,"5,00"
64,458,"5,00"
64,459,"5,00"
64,460,"5,00"
64,91,"3,00"
64,121,"4,00"
64,511,"4,00"
64,359,"4,00"
64,26,"1,00"
64,88,"3,00"
64,71,"4,00"
64,527,"4,00"
64,112,"4,00"
64,430,"1,00"
64,514,"1,00"
64,257,"4,00"
64,340,"5,00"
64,316,"4,00"
64,360,"1,00"
64,496,"1,00"
64,363,"3,00"
64,234,"1,00"
64,354,"5,00"
64,126,"4,00"
64,243,"3,00"
64,207,"3,00"
64,9,"1,00"
64,291,"3,00"
64,477,"3,00"
64,142,"5,00"
64,519,"5,00"
64,97,"4,00"
64,305,"2,00"
64,1,"2,00"
64,181,"1,00"
64,402,"4,00"
64,353,"1,00"
64,169,"1,00"
64,135,"3,00"
65,338,"1,00"
65,471,"1,00"
65,74,"4,00"
65,18,"4,00"
65,6,"5,00"
65,329,"3,00"
65,515,"3,00"
65,44,"5,00"
65,365,"3,00"
65,417,"2,00"
65,445,"2,00"
65,487,"2,00"
65,444,"2,00"
65,25,"1,00"
65,246,"3,00"
65,213,"3,00"
65,492,"3,00"
65,423,"2,00"
65,252,"5,00"
65,229,"2,00"
65,221,"4,00"
65,368,"4,00"
65,263,"5,00"
65,312,"4,00"
65,169,"1,00"
65,370,"1,00"
65,164,"5,00"
65,394,"4,00"
65,49,"2,00"
65,25,"5,00"
65,400,"1,00"
65,246,"4,00"
65,161,"1,00"
65,243,"1,00"
65,314,"4,00"
65,59,"2,00"
65,66,"3,00"
65,84,"2,00"
65,273,"5,00"
65,8,"1,00"
65,303,"5,00"
65,117,"4,00"
65,32,"5,00"
65,75,"1,00"
65,290,"3,00"
65,159,"1,00"
66,192,"3,00"
66,208,"3,00"
66,276,"1,00"
66,244,"3,00"
66,437,"2,00"
66,483,"2,00"
66,407,"5,00"
66,320,"4,00"
66,194,"3,00"
66,440,"3,00"
66,117,"2,00"
66,213,"3,00"
66,492,"3,00"
66,96,"4,00"
66,478,"4,00"
66,280,"1,00"
66,43,"1,00"
66,198,"1,00"
66,166,"4,00"
66,33,"4,00"
66,21,"1,00"
66,529,"1,00"
66,215,"2,00"
66,484,"2,00"
66,366,"1,00"
66,446,"1,00"
66,364,"5,00"
66,387,"1,00"
66,308,"5,00"
66,517,"5,00"
66,409,"1,00"
66,95,"1,00"
66,449,"1,00"
66,19,"1,00"
66,272,"4,00"
66,67,"5,00"
66,482,"5,00"
66,296,"1,00"
66,24,"4,00"
66,474,"4,00"
66,329,"1,00"
66,515,"1,00"
66,23,"2,00"
67,96,"3,00"
67,478,"3,00"
67,314,"4,00"
67,430,"3,00"
67,514,"3,00"
67,146,"5,00"
67,144,"3,00"
67,341,"4,00"
67,523,"4,00"
67,116,"3,00"
67,530,"3,00"
67,386,"5,00"
67,453,"5,00"
67,473,"5,00"
67,331,"3,00"
67,199,"1,00"
67,408,"1,00"
67,276,"1,00"
67,56,"3,00"
67,442,"3,00"
67,438,"3,00"
67,439,"3,00"
67,425,"2,00"
67,534,"2,00"
67,236,"5,00"
67,67,"4,00"
67,482,"4,00"
67,33,"2,00"
67,286,"1,00"
67,95,"2,00"
67,449,"2,00"
67,300,"5,00"
67,207,"3,00"
67,307,"5,00"
67,227,"1,00"
67,55,"4,00"
67,475,"4,00"
67,160,"5,00"
67,28,"2,00"
67,23,"2,00"
67,89,"5,00"
67,195,"1,00"
67,75,"1,00"
67,227,"4,00"
67,294,"3,00"
67,111,"1,00"
67,150,"2,00"
67,204,"2,00"
67,354,"1,00"
67,330,"2,00"
67,416,"5,00"
68,256,"3,00"
68,425,"5,00"
68,534,"5,00"
68,310,"2,00"
68,80,"4,00"
68,217,"3,00"
68,114,"1,00"
68,420,"4,00"
68,167,"1,00"
68,319,"2,00"
68,241,"4,00"
68,375,"3,00"
68,231,"5,00"
68,30,"4,00"
68,138,"1,00"
68,36,"4,00"
68,138,"1,00"
68,208,"2,00"
68,285,"5,00"
68,214,"2,00"
68,480,"2,00"
68,489,"2,00"
68,314,"5,00"
68,276,"4,00"
68,401,"5,00"
68,6,"1,00"
68,284,"4,00"
68,186,"2,00"
68,441,"2,00"
68,85,"4,00"
68,123,"1,00"
68,244,"5,00"
68,396,"5,00"
68,241,"5,00"
68,157,"4,00"
68,127,"3,00"
68,357,"2,00"
68,499,"2,00"
68,345,"5,00"
68,427,"3,00"
69,292,"1,00"
69,516,"1,00"
69,127,"3,00"
69,371,"2,00"
69,507,"2,00"
69,267,"2,00"
69,219,"2,00"
69,503,"2,00"
69,113,"1,00"
69,246,"5,00"
69,44,"2,00"
69,276,"3,00"
69,352,"3,00"
69,378,"4,00"
69,352,"1,00"
69,352,"4,00"
69,53,"5,00"
69,328,"5,00"
69,393,"1,00"
69,327,"3,00"
69,258,"2,00"
69,255,"4,00"
69,18,"1,00"
69,378,"2,00"
69,120,"1,00"
69,155,"3,00"
